31977,150,2010-03-07,2010-03-29,11510115,468,2706
31978,520,2003-06-16,2003-05-18,11510115,158,1237
31979,40,2004-02-22,2004-03-09,11510115,284,3592
31980,1000,2021-08-20,2021-09-11,11510115,573,1854
31981,60,2007-03-09,2007-04-11,11510115,890,88
31982,270,2021-05-25,2021-05-06,11510115,271,1239
31983,370,2001-07-21,2001-07-03,11510115,232,90
31984,730,2011-11-09,2011-10-25,11510115,179,1939
31985,890,2014-02-14,2014-02-03,11510115,534,2460
31986,760,2008-01-07,2007-12-25,11510115,320,2709
31987,1000,2000-07-17,2000-08-04,11510115,595,2510
31988,570,2005-08-23,2005-08-07,11510115,177,691
31989,970,2020-06-08,2020-06-07,11510115,318,3368
31990,770,2019-10-24,2019-11-09,11510115,216,2417
31991,540,2014-07-10,2014-06-20,11510115,310,1621
31992,530,2020-01-05,2020-02-06,11510115,731,692
31993,510,2008-07-22,2008-07-19,11510115,275,3798
31994,100,2014-06-08,2014-06-04,11510115,860,96
31995,50,2020-07-26,2020-06-23,11510115,353,2083
31996,660,2021-08-20,2021-09-26,11510115,125,698
31997,440,2015-05-19,2015-06-01,11510115,198,1247
31998,440,2002-11-02,2002-11-11,11510115,383,3464
31999,940,2014-07-31,2014-09-18,11510115,516,1248
32000,620,2017-11-08,2017-11-30,11510115,54,2147
32001,170,2009-08-21,2009-09-07,11510115,490,1944
32002,820,2010-10-02,2010-08-29,11510115,434,1861
32003,1000,2019-10-03,2019-10-03,11510115,3,2085
32004,630,2012-01-27,2012-02-06,11510115,89,101
32005,580,2002-05-28,2002-06-23,11510115,397,1253
32006,60,2006-06-22,2006-08-03,11510115,189,707
32007,890,2015-06-01,2015-05-07,11510115,305,103
32008,460,2000-10-16,2000-10-28,11510115,77,1864
32009,140,2012-09-27,2012-11-05,11510115,219,1865
32010,990,2003-01-24,2003-03-06,11510115,94,2748
32011,320,2016-06-27,2016-08-13,11510115,143,2151
32012,30,2007-12-16,2007-11-26,11510115,502,1949
32013,700,2007-12-04,2007-11-29,11510115,829,1949
32014,50,2010-02-13,2010-02-13,11510115,729,1950
32015,100,2010-02-23,2010-02-19,11510115,295,1950
32016,30,2009-05-25,2009-06-02,11510115,634,111
32017,380,2009-05-14,2009-05-07,11510115,215,111
32018,920,2006-10-19,2006-09-05,11510115,768,112
32019,720,2020-01-07,2019-12-21,11510115,331,2750
32020,420,2007-12-06,2007-12-24,11510115,580,114
32021,570,2011-12-01,2012-01-13,11510115,881,1870
32022,590,2013-01-22,2013-01-27,11510115,526,119
32023,540,2018-08-01,2018-07-10,11510115,522,1638
32024,1000,2018-07-22,2018-09-02,11510115,438,1638
32025,1000,2015-01-15,2015-01-23,11510115,893,1269
32026,650,2014-12-14,2014-12-13,11510115,48,122
32027,140,2020-07-12,2020-07-14,11510115,405,2469
32028,340,2012-02-26,2012-04-09,11510115,409,2091
32029,570,2021-03-24,2021-03-16,11510115,713,3205
32030,980,2016-02-03,2016-02-20,11510115,459,2720
32031,510,2019-04-26,2019-05-22,11510115,196,1956
32032,790,2014-03-01,2014-02-27,11510115,106,1649
32033,920,2012-09-02,2012-09-27,11510115,582,3060
32034,760,2013-03-18,2013-02-18,11510115,850,1963
32035,490,2003-01-25,2003-02-10,11510115,563,4739
32036,20,2003-09-27,2003-11-15,11510115,819,2723
32037,60,2005-08-15,2005-08-02,11510115,669,3063
32038,910,2007-04-17,2007-02-23,11510115,64,4740
32039,490,2013-07-15,2013-06-16,11510115,408,2165
32040,230,2019-10-17,2019-09-26,11510115,838,4336
32041,860,2018-04-29,2018-04-29,11510115,303,1278
32042,400,2005-03-20,2005-02-26,11510115,863,2435
32043,670,2020-01-19,2020-02-06,11510115,473,1283
32044,270,2011-06-18,2011-05-29,11510115,823,4249
32045,500,2011-03-24,2011-04-19,11510115,168,1889
32046,940,2018-10-15,2018-10-04,11510115,122,2916
32047,600,2016-03-23,2016-03-17,11510115,590,1672
32048,220,2006-02-10,2006-01-29,11510115,587,2108
32049,710,2014-07-08,2014-06-06,11510115,647,159
32050,950,2018-10-10,2018-10-20,11510115,627,4507
32051,850,2013-05-07,2013-05-08,11510115,234,1676
32052,880,2011-11-02,2011-10-23,11510105,772,1113
32053,270,2018-01-30,2017-12-31,11510105,350,4741
32054,540,2016-10-20,2016-11-19,11510105,27,3652
32055,720,2012-09-20,2012-09-24,11510105,185,1
32056,340,2022-02-21,2022-04-05,11510105,724,2927
32057,960,2001-09-04,2001-09-09,11510105,697,2272
32058,830,2009-08-18,2009-08-05,11510105,512,1120
32059,10,2004-09-27,2004-09-09,11510105,519,8
32060,790,2021-09-03,2021-10-06,11510105,177,2026
32061,90,2002-09-15,2002-09-15,11510105,437,536
32062,210,2002-09-13,2002-08-10,11510105,150,12
32063,540,2002-08-23,2002-08-25,11510105,539,12
32064,200,2016-10-15,2016-11-09,11510105,282,1100
32065,340,2006-11-01,2006-12-24,11510105,676,1727
32066,510,2011-06-08,2011-05-25,11510105,642,1765
32067,850,2017-05-24,2017-06-20,11510105,437,542
32068,890,2019-02-10,2019-01-31,11510105,774,4514
32069,590,2014-07-12,2014-07-14,11510105,401,2831
32070,750,2003-04-19,2003-03-15,11510105,82,543
32071,530,2010-09-22,2010-09-18,11510105,775,2038
32072,160,2006-03-26,2006-04-13,11510105,323,4167
32073,40,2019-11-02,2019-10-15,11510105,42,1088
32074,530,2021-11-05,2021-10-31,11510105,704,18
32075,920,2008-06-21,2008-06-09,11510105,154,1474
32076,160,2004-01-19,2003-12-10,11510105,401,1509
32077,240,2020-08-03,2020-08-15,11510105,760,2932
32078,390,2013-02-13,2013-02-12,11510105,454,1132
32079,580,2017-11-18,2017-12-15,11510105,198,4011
32080,530,2010-05-01,2010-05-02,11510105,479,2276
32081,650,2016-06-09,2016-06-30,11510102,947,810
32082,330,2015-04-17,2015-03-24,11510102,34,3719
32083,800,2020-09-23,2020-10-08,11510024,304,4092
32084,780,2015-07-25,2015-08-14,11510024,805,250
32085,250,2007-06-21,2007-07-15,11510024,537,2226
32086,420,2018-07-12,2018-06-14,11510024,42,251
32087,90,2017-06-01,2017-06-08,11510024,230,3160
32088,540,2009-08-12,2009-08-21,11510024,245,1982
32089,560,2002-11-30,2002-12-28,11510024,881,4386
32090,360,2000-03-21,2000-03-16,11510024,188,1524
32091,50,2015-01-06,2015-01-21,11510024,337,253
32092,990,2009-03-20,2009-02-27,11510024,657,2293
32093,140,2021-06-16,2021-05-09,11510024,650,257
32094,200,2006-07-17,2006-06-08,11510024,552,2854
32095,350,2001-01-26,2001-02-28,11510024,669,367
32096,860,2021-05-03,2021-05-10,11510024,453,4406
32097,160,2008-12-16,2008-12-05,11510024,934,2970
32098,210,2019-05-12,2019-05-26,11510024,517,1526
32099,960,2012-08-13,2012-07-13,11510024,305,451
32100,200,2009-09-16,2009-09-29,11510024,250,1038
32101,180,2004-08-20,2004-08-28,11510024,483,2295
32102,850,2016-12-09,2017-01-08,11510024,699,3009
32103,870,2013-06-26,2013-06-30,11510024,32,373
32104,930,2007-01-06,2006-12-04,11510024,83,1985
32105,400,2002-07-20,2002-08-25,11510024,590,3076
32106,340,2005-11-02,2005-12-03,11510024,596,1529
32107,960,2006-02-18,2006-01-18,11510024,625,3253
32108,580,2001-06-04,2001-05-20,11510024,823,457
32109,610,2001-06-17,2001-07-01,11510024,110,457
32110,790,2007-06-30,2007-08-20,11510024,372,3781
32111,650,2008-04-26,2008-03-21,11510024,411,2803
32112,1000,2008-08-29,2008-09-18,11510024,206,1532
32113,330,2001-07-15,2001-07-10,11510024,543,275
32114,330,2012-05-13,2012-06-24,11510024,42,2773
32115,440,2014-05-24,2014-04-25,11510024,50,276
32116,420,2017-04-23,2017-06-05,11510024,865,1986
32117,30,2010-08-18,2010-09-10,11510024,146,4003
32118,830,2015-03-31,2015-02-18,11510024,805,588
32119,750,2006-03-29,2006-02-23,11510024,396,3079
32120,220,2019-01-23,2019-01-21,11510024,167,2235
32121,80,2019-02-14,2019-01-23,11510024,579,2235
32122,10,2010-12-10,2010-11-25,11510024,299,387
32123,100,2007-07-14,2007-06-19,11510024,364,2978
32124,900,2010-05-26,2010-05-10,11510024,337,283
32125,90,2020-12-29,2020-12-19,11510024,944,466
32126,510,2012-01-30,2012-01-03,11510024,940,2944
32127,540,2017-03-23,2017-03-18,11510024,520,595
32128,780,2018-04-25,2018-03-21,11510024,411,395
32129,610,2007-06-24,2007-04-25,11510024,101,2982
32130,110,2021-08-25,2021-10-20,11510024,932,477
32131,460,2012-03-17,2012-02-18,11510024,473,294
32132,60,2009-04-15,2009-03-23,11510024,801,295
32133,440,2006-04-29,2006-04-27,11510024,861,479
32134,890,2001-08-27,2001-07-24,11510024,61,1005
32135,390,2005-09-10,2005-10-19,11510024,876,839
32136,260,2004-03-29,2004-04-05,11510024,676,2248
32137,630,2012-09-03,2012-09-07,11510024,639,2001
32138,870,2015-12-18,2015-12-13,11510024,907,309
32139,890,2002-06-01,2002-06-20,11510024,743,2681
32140,420,2006-06-11,2006-06-25,11510024,544,3085
32141,230,2018-10-29,2018-10-12,11510024,353,502
32142,790,2009-11-19,2009-12-09,11510024,120,317
32143,390,2007-08-21,2007-07-27,11510024,516,2604
32144,960,2020-03-25,2020-04-28,11510024,584,320
32145,910,2006-11-29,2006-11-27,11510024,728,609
32146,680,2004-12-20,2004-12-13,11510024,19,2988
32147,710,2005-08-09,2005-09-10,11510024,58,2255
32148,340,2017-11-10,2017-11-07,11510024,785,610
32149,630,2020-02-27,2020-01-27,11510024,556,1060
32150,540,2012-03-07,2012-03-15,11510024,868,421
32151,420,2014-07-12,2014-08-10,11510024,889,1554
32152,510,2014-08-14,2014-08-09,11510024,933,1554
32153,650,2020-05-17,2020-05-29,11510024,338,1555
32154,120,2002-08-17,2002-09-08,11510024,423,3541
32155,620,2006-02-07,2006-02-26,11510024,376,423
32156,740,2001-05-13,2001-05-14,11510024,783,424
32157,90,2013-12-16,2013-11-04,11510024,495,1019
32158,840,2017-01-03,2017-01-22,11510024,476,2322
32159,120,2017-05-05,2017-04-30,11510024,739,3175
32160,100,2004-02-11,2004-02-04,11510024,152,1068
32161,750,2009-04-08,2009-03-09,11510024,750,509
32162,900,2019-12-27,2019-12-17,11510024,134,1562
32163,580,2011-09-17,2011-10-05,11510024,272,511
32164,580,2000-01-31,2000-03-20,11510024,564,3356
32165,930,2006-10-23,2006-11-05,11510024,747,3264
32166,410,2019-04-16,2019-04-07,11510024,178,1564
32167,710,2000-09-16,2000-09-25,11510024,194,428
32168,300,2019-08-15,2019-09-01,11510024,588,2612
32169,150,2003-04-04,2003-03-26,11510024,103,4266
32170,350,2013-07-23,2013-07-24,11510024,955,3408
32171,610,2012-07-02,2012-06-23,11510024,443,2010
32172,320,2000-10-04,2000-10-01,11510024,540,3267
32173,440,2012-08-24,2012-08-23,11510024,580,863
32174,390,2009-11-28,2009-12-13,11510024,695,3544
32175,600,2014-02-10,2014-02-17,11510024,272,2012
32176,420,2017-05-15,2017-05-15,11510024,638,2013
32177,870,2019-12-06,2019-11-12,11510024,254,866
32178,360,2011-04-21,2011-05-14,11510024,141,4742
32179,460,2001-01-11,2001-01-03,11510024,919,2572
32180,630,2004-11-14,2004-10-29,11510024,273,350
32181,390,2015-04-24,2015-06-12,11510024,30,351
32182,30,2011-09-14,2011-09-30,11510023,207,1113
32183,140,2006-09-03,2006-07-26,11510023,621,920
32184,700,2006-07-26,2006-08-21,11510023,479,920
32185,20,2003-06-04,2003-05-30,11510023,495,2926
32186,950,2006-01-05,2006-01-30,11510023,268,1134
32187,800,2001-09-09,2001-09-21,11510023,738,2272
32188,110,2001-08-20,2001-08-19,11510023,376,2272
32189,850,2009-02-24,2009-02-01,11510023,138,922
32190,360,2013-11-03,2013-11-04,11510023,689,1122
32191,840,2003-02-04,2003-02-09,11510023,727,7
32192,80,2005-10-23,2005-10-24,11510023,219,11
32193,980,2004-04-02,2004-05-24,11510023,659,2027
32194,210,2002-09-27,2002-09-27,11510023,731,12
32195,80,2004-01-20,2004-01-04,11510023,101,14
32196,340,2010-02-27,2010-03-01,11510023,277,1728
32197,820,2017-06-27,2017-06-18,11510023,71,542
32198,640,2002-08-05,2002-08-10,11510023,58,4297
32199,610,2009-04-16,2009-05-07,11510023,371,1086
32200,60,2009-04-14,2009-04-30,11510023,419,1086
32201,130,2003-02-19,2003-03-03,11510023,368,4743
32202,40,2008-12-08,2008-11-01,11510023,334,2030
32203,860,2004-08-21,2004-07-31,11510023,725,2834
32204,960,2007-12-11,2007-11-28,11510023,333,2823
32205,30,2013-03-09,2013-04-05,11510023,83,2033
32206,770,2001-11-15,2001-11-13,11510023,101,1110
32207,580,2001-10-25,2001-10-22,11510023,211,1110
32208,680,2020-07-20,2020-08-14,11510023,410,2932
32209,980,2018-02-09,2018-02-15,11510023,139,2767
32210,520,2000-11-23,2000-11-27,11510013,7,4677
32211,440,2011-08-09,2011-07-04,11510013,379,1477
32212,460,2012-05-20,2012-06-28,11510013,495,2652
32213,90,2012-09-23,2012-11-03,11510013,318,568
32214,930,2021-06-02,2021-05-11,11510013,612,631
32215,610,2010-11-29,2010-10-22,11510013,107,167
32216,930,2001-10-27,2001-10-10,11510013,311,1798
32217,930,2014-11-22,2014-11-30,11510013,139,1794
32218,660,2017-07-03,2017-08-14,11510013,19,3001
32219,420,2011-07-01,2011-07-13,11510013,300,1499
32220,470,2016-10-13,2016-10-13,11510013,212,2286
32221,720,2001-04-20,2001-04-13,11510013,649,2659
32222,670,2003-12-29,2003-12-08,11510013,388,1802
32223,890,2021-04-09,2021-03-25,11510013,865,2280
32224,70,2012-08-04,2012-07-30,11510013,300,634
32225,260,2011-06-16,2011-05-16,11510013,422,173
32226,100,2006-06-02,2006-07-07,11510013,159,1486
32227,100,2006-07-07,2006-05-14,11510013,881,1486
32228,280,2003-05-26,2003-05-05,11510013,64,1520
32229,750,2012-05-20,2012-05-21,11510013,534,1490
32230,160,2009-03-11,2009-03-12,11510013,149,2655
32231,760,2019-06-22,2019-06-21,11510013,790,3732
32232,270,2012-09-11,2012-09-15,11510010,667,1
32233,140,2013-10-05,2013-11-21,11510010,71,2828
32234,520,2022-03-10,2022-04-04,11510010,388,2927
32235,720,2001-07-28,2001-07-27,11510010,836,1764
32236,670,2004-03-14,2004-03-10,11510010,143,1723
32237,190,2005-09-14,2005-08-13,11510010,658,1118
32238,120,2021-07-28,2021-06-23,11510010,764,4
32239,150,2010-01-21,2010-02-14,11510010,285,2024
32240,10,2011-04-28,2011-05-22,11510010,523,3679
32241,670,2022-02-09,2022-03-08,11510010,671,2273
32242,910,2004-10-26,2004-10-22,11510010,344,1726
32243,670,2004-12-05,2004-12-06,11510010,318,1726
32244,950,2002-09-01,2002-08-08,11510010,386,12
32245,250,2002-03-16,2002-02-07,11510010,829,1102
32246,600,2002-08-11,2002-07-25,11510010,521,1470
32247,350,2007-08-28,2007-10-15,11510010,229,2849
32248,990,2015-06-13,2015-06-11,11510010,271,1087
32249,90,2005-12-19,2006-01-01,11510010,846,19
32250,520,2017-12-14,2017-11-26,11510010,627,1139
32251,210,2016-05-06,2016-04-15,11510010,74,1508
32252,200,2012-12-16,2012-12-23,11510010,145,4744
32253,320,2007-06-27,2007-07-29,11510010,880,2836
32254,450,2010-04-24,2010-04-26,11510010,840,26
32255,930,2004-12-16,2004-12-21,11510006,600,177
32256,530,2010-09-07,2010-10-23,11510006,849,178
32257,680,2003-08-07,2003-08-13,11510006,773,870
32258,250,2016-07-24,2016-09-12,11510006,603,933
32259,830,2000-08-03,2000-07-22,11510006,202,3886
32260,410,2005-11-17,2005-10-01,11510006,590,1678
32261,560,2000-07-09,2000-08-18,11510006,946,3098
32262,290,2019-11-13,2019-11-21,11510006,307,872
32263,140,2001-11-18,2001-12-29,11510006,855,2183
32264,860,2020-07-20,2020-06-15,11510006,151,183
32265,870,2005-09-04,2005-08-05,11510006,944,1293
32266,310,2012-12-10,2012-12-23,11510006,268,185
32267,930,2021-12-21,2022-01-07,11510006,451,1439
32268,610,2011-02-25,2011-01-11,11510006,37,2041
32269,630,2010-06-27,2010-06-12,11510006,267,1144
32270,230,2018-03-03,2018-03-08,11510006,6,3149
32271,270,2001-06-27,2001-07-10,11510006,544,1738
32272,470,2011-10-01,2011-10-19,11510006,942,1704
32273,30,2010-03-25,2010-03-02,11510006,827,1409
32274,290,2002-08-18,2002-09-07,11510006,811,3714
32275,800,2016-06-11,2016-06-15,11510006,7,4745
32276,460,2016-05-30,2016-07-06,11510006,213,4745
32277,270,2003-05-10,2003-04-14,11510006,493,196
32278,260,2010-12-09,2010-10-25,11510006,374,951
32279,230,2011-09-28,2011-10-16,11510006,32,883
32280,740,2009-12-09,2009-11-04,11510006,928,2842
32281,180,2011-08-28,2011-09-17,11510006,924,1683
32282,510,2009-01-28,2009-02-02,11510006,341,1450
32283,960,2004-01-21,2004-02-19,11510006,552,3846
32284,280,2018-09-29,2018-09-24,11510006,232,1151
32285,750,2015-04-22,2015-05-21,11510006,941,1356
32286,180,2012-11-25,2012-10-08,11510006,856,2044
32287,320,2003-11-23,2003-11-04,11510006,470,1385
32288,870,2018-07-02,2018-06-23,11510006,777,205
32289,580,2017-09-14,2017-09-13,11510006,617,893
32290,670,2006-08-21,2006-07-22,11510006,641,1359
32291,290,2017-10-14,2017-09-09,11510006,135,3134
32292,110,2006-02-20,2006-02-22,11510006,714,208
32293,750,2013-01-12,2013-01-25,11510006,108,1156
32294,650,2021-07-24,2021-06-22,11510006,69,1686
32295,370,2017-11-04,2017-11-25,11510006,284,4404
32296,440,2016-10-12,2016-11-11,11510006,111,1321
32297,910,2020-06-23,2020-06-29,11510006,556,1322
32298,860,2019-11-03,2019-11-25,11510006,787,2843
32299,790,2000-01-15,2000-02-29,11510006,324,4015
32300,220,2016-07-16,2016-08-12,11510006,711,2203
32301,750,2011-06-15,2011-05-02,11510006,855,2377
32302,440,2002-03-26,2002-02-23,11510006,778,3156
32303,110,2008-04-23,2008-04-08,11510006,613,970
32304,990,2017-07-30,2017-09-05,11510006,168,911
32305,470,2014-08-03,2014-07-23,11510006,704,2379
32306,210,2000-09-28,2000-10-07,11510006,543,231
32307,50,2009-07-05,2009-06-08,11510006,814,1167
32308,910,2007-09-16,2007-09-05,11510006,509,232
32309,900,2001-01-04,2000-12-13,11510006,368,1370
32310,60,2003-11-22,2003-11-17,11510006,83,1722
32311,840,2012-09-23,2012-10-26,11510006,873,916
32312,370,2019-04-04,2019-04-18,11510005,387,628
32313,410,2019-04-02,2019-04-20,11510005,783,628
32314,770,2006-03-29,2006-04-27,11510005,88,567
32315,850,2008-03-03,2008-03-04,11510005,507,1793
32316,350,2020-01-27,2020-01-08,11510005,915,2285
32317,840,2011-09-19,2011-11-13,11510005,110,632
32318,380,2003-10-24,2003-11-10,11510005,200,4410
32319,590,2015-12-27,2016-01-03,11510005,465,244
32320,140,2016-02-20,2015-12-23,11510005,687,244
32321,460,2016-02-14,2016-02-06,11510005,439,244
32322,870,2021-04-04,2021-03-09,11510005,323,2280
32323,520,2011-06-06,2011-05-05,11510005,731,173
32324,560,2003-07-15,2003-07-27,11510005,4,2653
32325,80,2006-06-16,2006-05-20,11510005,740,1486
32326,630,2007-09-06,2007-10-08,11510005,189,574
32327,920,2012-05-22,2012-06-03,11510005,750,1490
32328,880,2006-05-14,2006-06-11,11510005,135,3655
32329,80,2006-05-28,2006-06-11,11510005,276,3655
32330,600,2014-05-03,2014-05-31,11412919,193,4206
32331,110,2008-02-17,2008-04-01,11412919,528,2177
32332,270,2006-04-22,2006-04-16,11412919,961,4114
32333,120,2014-11-19,2014-12-27,11412919,939,559
32334,90,2003-01-19,2002-12-23,11412919,812,4430
32335,450,2002-12-17,2002-12-25,11412919,538,4430
32336,90,2019-11-20,2019-10-07,11412919,602,354
32337,770,2014-05-11,2014-04-23,11412919,558,355
32338,120,2002-08-29,2002-09-03,11412919,809,552
32339,970,2019-11-14,2019-12-02,11412919,163,4746
32340,950,2007-08-26,2007-09-11,11412919,669,554
32341,930,2010-05-28,2010-04-25,11412917,52,1096
32342,780,2014-02-03,2014-02-28,11412917,947,1119
32343,140,2009-01-21,2009-02-18,11412917,631,922
32344,480,2010-11-15,2010-11-12,11412917,117,1083
32345,870,2012-01-13,2012-01-12,11412917,124,1121
32346,400,2013-11-13,2013-12-09,11412917,104,1122
32347,420,2021-08-16,2021-08-29,11412917,500,2026
32348,930,2003-10-13,2003-09-03,11412917,444,10
32349,110,2012-04-07,2012-04-28,11412917,331,4747
32350,800,2013-12-30,2014-02-06,11412917,844,13
32351,100,2010-06-25,2010-05-25,11412917,286,3560
32352,890,2003-04-16,2003-03-12,11412917,752,543
32353,970,2010-10-22,2010-10-07,11412917,436,2038
32354,270,2012-03-31,2012-05-05,11412917,135,1507
32355,580,2015-06-14,2015-07-23,11412917,207,1768
32356,290,2019-10-08,2019-11-27,11412917,334,1088
32357,920,2007-10-25,2007-10-02,11412917,572,1106
32358,360,2014-03-28,2014-02-27,11412917,166,17
32359,870,2001-07-22,2001-08-02,11412917,774,545
32360,110,2013-01-18,2013-02-09,11412917,601,21
32361,500,2012-07-11,2012-06-17,11412917,390,1130
32362,350,2016-02-13,2015-12-25,11412917,287,1473
32363,470,2012-11-14,2012-11-26,11412917,384,4676
32364,950,2017-11-08,2017-10-15,11412917,794,4528
32365,530,2006-06-07,2006-05-14,11412917,862,3125
32366,60,2021-02-12,2021-01-14,11412900,932,638
32367,160,2007-05-14,2007-05-13,11412900,597,1179
32368,30,2013-12-29,2014-01-14,11412900,269,1816
32369,870,2014-01-11,2014-01-04,11412900,664,1816
32370,300,2004-01-28,2004-01-31,11412900,787,3181
32371,950,2019-05-06,2019-06-02,11412900,588,641
32372,880,2002-10-24,2002-10-06,11412900,907,32
32373,770,2016-03-18,2016-03-09,11412900,47,2112
32374,460,2016-03-23,2016-03-12,11412900,856,2112
32375,20,2005-07-31,2005-06-15,11412900,72,1577
32376,200,2007-01-16,2007-01-10,11412900,662,3028
32377,690,2007-02-19,2007-01-26,11412900,630,3028
32378,150,2004-06-04,2004-06-10,11412900,866,4748
32379,910,2021-01-06,2020-12-21,11412900,951,653
32380,930,2004-10-09,2004-09-28,11412900,117,2062
32381,60,2002-05-30,2002-06-18,11412900,50,1198
32382,750,2020-05-28,2020-05-02,11412900,782,1913
32383,340,2001-05-25,2001-05-14,11412900,54,1588
32384,260,2014-11-17,2014-11-14,11412900,579,3792
32385,370,2016-05-05,2016-06-08,11412900,286,45
32386,900,2008-11-08,2008-11-09,11412900,586,1593
32387,370,2019-11-04,2019-10-26,11412900,628,1919
32388,690,2004-04-25,2004-03-09,11412900,518,2122
32389,270,2002-01-25,2002-02-05,11412900,405,656
32390,10,2001-08-20,2001-08-25,11412900,316,657
32391,480,2001-07-19,2001-07-29,11412900,283,657
32392,420,2000-06-14,2000-05-26,11412900,280,1830
32393,550,2000-06-05,2000-06-22,11412900,266,1830
32394,20,2016-07-03,2016-07-17,11412900,511,4694
32395,450,2016-01-14,2016-01-08,11412900,756,1206
32396,30,2016-07-24,2016-06-12,11412900,431,1207
32397,260,2006-05-02,2006-03-23,11412900,712,1834
32398,830,2018-11-11,2018-11-04,11412900,267,2891
32399,930,2014-03-15,2014-04-09,11412900,415,57
32400,450,2008-01-23,2008-01-17,11412900,287,2401
32401,800,2007-02-22,2007-02-12,11412900,899,1210
32402,630,2007-03-10,2007-03-17,11412900,297,1210
32403,620,2017-02-19,2017-01-05,11412900,96,60
32404,320,2008-08-27,2008-09-12,11412900,430,3566
32405,380,2006-04-18,2006-05-14,11412900,587,2068
32406,250,2006-10-22,2006-09-28,11412900,492,3192
32407,160,2006-10-28,2006-11-23,11412900,617,665
32408,910,2003-12-24,2003-12-25,11412900,339,1927
32409,940,2013-07-26,2013-07-15,11412900,782,667
32410,700,2001-06-21,2001-08-03,11412900,751,1604
32411,520,2002-08-22,2002-09-09,11412900,761,64
32412,620,2014-01-20,2014-01-30,11412900,781,65
32413,670,2021-11-21,2021-10-23,11412900,93,2131
32414,50,2004-05-28,2004-06-07,11412900,702,3607
32415,260,2021-02-18,2021-03-05,11412900,182,2076
32416,280,2003-03-27,2003-04-12,11412900,771,670
32417,670,2011-02-25,2011-02-23,11412900,737,73
32418,820,2018-08-18,2018-10-15,11412900,681,1611
32419,760,2005-11-03,2005-09-27,11412900,236,77
32420,890,2005-07-28,2005-07-29,11412900,917,2139
32421,740,2005-01-13,2004-11-29,11412900,469,2140
32422,910,2006-02-16,2006-02-18,11412900,721,3611
32423,970,2006-09-22,2006-08-25,11412900,677,2141
32424,980,2013-10-25,2013-10-07,11412900,845,1234
32425,600,2013-10-03,2013-11-18,11412900,429,1234
32426,560,2011-05-28,2011-04-30,11412900,221,3234
32427,310,2007-05-29,2007-07-05,11412900,533,2509
32428,100,2020-06-28,2020-06-16,11412900,762,1852
32429,460,2014-05-14,2014-04-26,11412900,488,1855
32430,130,2002-10-17,2002-08-27,11412900,7,3042
32431,600,2001-04-29,2001-05-27,11412900,30,1240
32432,960,2006-10-24,2006-11-29,11412900,723,2631
32433,910,2018-06-20,2018-06-20,11412900,642,3646
32434,640,2010-05-12,2010-04-27,11412900,890,2743
32435,810,2019-11-17,2019-10-06,11412900,31,2417
32436,960,2004-09-12,2004-08-25,11412900,657,1858
32437,760,2013-08-01,2013-08-13,11412900,182,95
32438,280,2015-05-22,2015-06-22,11412900,217,3235
32439,180,2001-11-07,2001-11-23,11412900,248,2745
32440,70,2010-07-23,2010-07-02,11412900,684,1245
32441,460,2002-06-19,2002-07-04,11412900,500,3045
32442,310,2021-02-04,2021-01-04,11412900,220,697
32443,300,2018-11-09,2018-12-11,11412900,391,3575
32444,100,2018-10-29,2018-11-22,11412900,188,3575
32445,200,2008-11-23,2008-11-20,11412900,386,2146
32446,30,2019-09-04,2019-09-08,11412900,954,2511
32447,240,2017-11-01,2017-12-01,11412900,872,2147
32448,320,2018-10-12,2018-10-05,11412900,133,2512
32449,50,2018-09-27,2018-09-20,11412900,452,2512
32450,670,2016-10-27,2016-11-19,11412900,788,1251
32451,40,2005-09-03,2005-08-18,11412900,922,4122
32452,810,2003-09-09,2003-07-22,11412900,713,3314
32453,50,2014-11-06,2014-11-04,11412900,439,2149
32454,330,2000-10-19,2000-10-15,11412900,671,1864
32455,160,2016-11-07,2016-10-25,11412900,843,3281
32456,990,2009-07-16,2009-08-26,11412900,6,2150
32457,410,2019-03-17,2019-04-29,11412900,352,3943
32458,90,2008-04-15,2008-05-23,11412900,713,1630
32459,940,2016-08-01,2016-06-24,11412900,485,3578
32460,210,2012-09-06,2012-09-13,11412900,380,2152
32461,250,2001-03-03,2001-03-18,11412900,686,2908
32462,230,2019-09-18,2019-10-22,11412900,161,3579
32463,470,2006-10-22,2006-10-07,11412900,506,112
32464,50,2008-01-02,2007-12-05,11412900,522,114
32465,160,2008-06-17,2008-06-17,11412900,476,2716
32466,490,2003-04-14,2003-03-12,11412900,204,2088
32467,90,2004-09-07,2004-08-02,11412900,514,3994
32468,920,2012-07-02,2012-08-16,11412900,865,3430
32469,640,2021-03-25,2021-03-10,11412900,271,3205
32470,910,2021-02-20,2021-03-20,11412900,435,3205
32471,180,2004-09-23,2004-09-23,11412900,268,127
32472,910,2005-03-03,2005-02-14,11412900,822,1646
32473,790,2017-04-20,2017-02-25,11412900,610,726
32474,20,2014-07-04,2014-06-26,11412900,444,1879
32475,700,2016-10-21,2016-11-08,11412900,7,2432
32476,950,2002-03-29,2002-04-17,11412900,652,1274
32477,550,2021-03-21,2021-04-07,11412900,109,3669
32478,460,2014-01-11,2013-12-19,11412900,583,2526
32479,1000,2010-09-23,2010-09-27,11412900,543,4214
32480,670,2010-08-28,2010-08-30,11412900,854,4214
